,itemLabel,item,image,occupationLabel,genderLabel,bdayLabel,citizenshipLabel
0,Cate Blanchett,http://www.wikidata.org/entity/Q80966,http://commons.wikimedia.org/wiki/Special:FilePath/Cate%20Blanchett-0547%20%28cropped%29.jpg,actor,female,1969-05-14T00:00:00Z,United States of America
1,Cate Blanchett,http://www.wikidata.org/entity/Q80966,http://commons.wikimedia.org/wiki/Special:FilePath/Cate%20Blanchett-0547%20%28cropped%29.jpg,actor,female,1969-05-14T00:00:00Z,Australia
2,Cate Blanchett,http://www.wikidata.org/entity/Q80966,http://commons.wikimedia.org/wiki/Special:FilePath/Cate%20Blanchett-0547%20%28cropped%29.jpg,television producer,female,1969-05-14T00:00:00Z,United States of America
3,Cate Blanchett,http://www.wikidata.org/entity/Q80966,http://commons.wikimedia.org/wiki/Special:FilePath/Cate%20Blanchett-0547%20%28cropped%29.jpg,television producer,female,1969-05-14T00:00:00Z,Australia
4,Cate Blanchett,http://www.wikidata.org/entity/Q80966,http://commons.wikimedia.org/wiki/Special:FilePath/Cate%20Blanchett-0547%20%28cropped%29.jpg,stage actor,female,1969-05-14T00:00:00Z,United States of America
5,Cate Blanchett,http://www.wikidata.org/entity/Q80966,http://commons.wikimedia.org/wiki/Special:FilePath/Cate%20Blanchett-0547%20%28cropped%29.jpg,stage actor,female,1969-05-14T00:00:00Z,Australia
6,Cate Blanchett,http://www.wikidata.org/entity/Q80966,http://commons.wikimedia.org/wiki/Special:FilePath/Cate%20Blanchett-0547%20%28cropped%29.jpg,voice actor,female,1969-05-14T00:00:00Z,United States of America
7,Cate Blanchett,http://www.wikidata.org/entity/Q80966,http://commons.wikimedia.org/wiki/Special:FilePath/Cate%20Blanchett-0547%20%28cropped%29.jpg,voice actor,female,1969-05-14T00:00:00Z,Australia
8,Cate Blanchett,http://www.wikidata.org/entity/Q80966,http://commons.wikimedia.org/wiki/Special:FilePath/Cate%20Blanchett-0547%20%28cropped%29.jpg,film director,female,1969-05-14T00:00:00Z,United States of America
9,Cate Blanchett,http://www.wikidata.org/entity/Q80966,http://commons.wikimedia.org/wiki/Special:FilePath/Cate%20Blanchett-0547%20%28cropped%29.jpg,film director,female,1969-05-14T00:00:00Z,Australia
10,Cate Blanchett,http://www.wikidata.org/entity/Q80966,http://commons.wikimedia.org/wiki/Special:FilePath/Cate%20Blanchett-0547%20%28cropped%29.jpg,film producer,female,1969-05-14T00:00:00Z,United States of America
11,Cate Blanchett,http://www.wikidata.org/entity/Q80966,http://commons.wikimedia.org/wiki/Special:FilePath/Cate%20Blanchett-0547%20%28cropped%29.jpg,film producer,female,1969-05-14T00:00:00Z,Australia
12,Cate Blanchett,http://www.wikidata.org/entity/Q80966,http://commons.wikimedia.org/wiki/Special:FilePath/Cate%20Blanchett-0547%20%28cropped%29.jpg,film actor,female,1969-05-14T00:00:00Z,United States of America
13,Cate Blanchett,http://www.wikidata.org/entity/Q80966,http://commons.wikimedia.org/wiki/Special:FilePath/Cate%20Blanchett-0547%20%28cropped%29.jpg,film actor,female,1969-05-14T00:00:00Z,Australia
14,Cate Blanchett,http://www.wikidata.org/entity/Q80966,http://commons.wikimedia.org/wiki/Special:FilePath/Cate%20Blanchett-0547%20%28cropped%29.jpg,international forum participant,female,1969-05-14T00:00:00Z,United States of America
15,Cate Blanchett,http://www.wikidata.org/entity/Q80966,http://commons.wikimedia.org/wiki/Special:FilePath/Cate%20Blanchett-0547%20%28cropped%29.jpg,international forum participant,female,1969-05-14T00:00:00Z,Australia
0,Natalie Portman,http://www.wikidata.org/entity/Q37876,http://commons.wikimedia.org/wiki/Special:FilePath/Natalie%20Portman%20AA%202011.jpg,screenwriter,female,1981-06-09T00:00:00Z,United States of America
1,Natalie Portman,http://www.wikidata.org/entity/Q37876,http://commons.wikimedia.org/wiki/Special:FilePath/Natalie%20Portman%20AA%202011.jpg,screenwriter,female,1981-06-09T00:00:00Z,Israel
2,Natalie Portman,http://www.wikidata.org/entity/Q37876,http://commons.wikimedia.org/wiki/Special:FilePath/Natalie%20Portman%20AA%202011.jpg,actor,female,1981-06-09T00:00:00Z,United States of America
3,Natalie Portman,http://www.wikidata.org/entity/Q37876,http://commons.wikimedia.org/wiki/Special:FilePath/Natalie%20Portman%20AA%202011.jpg,actor,female,1981-06-09T00:00:00Z,Israel
4,Natalie Portman,http://www.wikidata.org/entity/Q37876,http://commons.wikimedia.org/wiki/Special:FilePath/Natalie%20Portman%20AA%202011.jpg,stage actor,female,1981-06-09T00:00:00Z,United States of America
5,Natalie Portman,http://www.wikidata.org/entity/Q37876,http://commons.wikimedia.org/wiki/Special:FilePath/Natalie%20Portman%20AA%202011.jpg,stage actor,female,1981-06-09T00:00:00Z,Israel
6,Natalie Portman,http://www.wikidata.org/entity/Q37876,http://commons.wikimedia.org/wiki/Special:FilePath/Natalie%20Portman%20AA%202011.jpg,film director,female,1981-06-09T00:00:00Z,United States of America
7,Natalie Portman,http://www.wikidata.org/entity/Q37876,http://commons.wikimedia.org/wiki/Special:FilePath/Natalie%20Portman%20AA%202011.jpg,film director,female,1981-06-09T00:00:00Z,Israel
8,Natalie Portman,http://www.wikidata.org/entity/Q37876,http://commons.wikimedia.org/wiki/Special:FilePath/Natalie%20Portman%20AA%202011.jpg,film producer,female,1981-06-09T00:00:00Z,United States of America
9,Natalie Portman,http://www.wikidata.org/entity/Q37876,http://commons.wikimedia.org/wiki/Special:FilePath/Natalie%20Portman%20AA%202011.jpg,film producer,female,1981-06-09T00:00:00Z,Israel
10,Natalie Portman,http://www.wikidata.org/entity/Q37876,http://commons.wikimedia.org/wiki/Special:FilePath/Natalie%20Portman%20AA%202011.jpg,model,female,1981-06-09T00:00:00Z,United States of America
11,Natalie Portman,http://www.wikidata.org/entity/Q37876,http://commons.wikimedia.org/wiki/Special:FilePath/Natalie%20Portman%20AA%202011.jpg,model,female,1981-06-09T00:00:00Z,Israel
12,Natalie Portman,http://www.wikidata.org/entity/Q37876,http://commons.wikimedia.org/wiki/Special:FilePath/Natalie%20Portman%20AA%202011.jpg,television actor,female,1981-06-09T00:00:00Z,United States of America
13,Natalie Portman,http://www.wikidata.org/entity/Q37876,http://commons.wikimedia.org/wiki/Special:FilePath/Natalie%20Portman%20AA%202011.jpg,television actor,female,1981-06-09T00:00:00Z,Israel
14,Natalie Portman,http://www.wikidata.org/entity/Q37876,http://commons.wikimedia.org/wiki/Special:FilePath/Natalie%20Portman%20AA%202011.jpg,film actor,female,1981-06-09T00:00:00Z,United States of America
15,Natalie Portman,http://www.wikidata.org/entity/Q37876,http://commons.wikimedia.org/wiki/Special:FilePath/Natalie%20Portman%20AA%202011.jpg,film actor,female,1981-06-09T00:00:00Z,Israel
16,Natalie Portman,http://www.wikidata.org/entity/Q37876,http://commons.wikimedia.org/wiki/Special:FilePath/Natalie%20Portman%20AA%202011.jpg,manufacturer,female,1981-06-09T00:00:00Z,United States of America
17,Natalie Portman,http://www.wikidata.org/entity/Q37876,http://commons.wikimedia.org/wiki/Special:FilePath/Natalie%20Portman%20AA%202011.jpg,manufacturer,female,1981-06-09T00:00:00Z,Israel
0,Uma Thurman,http://www.wikidata.org/entity/Q125017,http://commons.wikimedia.org/wiki/Special:FilePath/Uma%20Thurman%20Cannes%202017%20%28cropped%29.jpg,screenwriter,female,1970-04-29T00:00:00Z,United States of America
1,Uma Thurman,http://www.wikidata.org/entity/Q125017,http://commons.wikimedia.org/wiki/Special:FilePath/Uma%20Thurman%20Cannes%202017%20%28cropped%29.jpg,actor,female,1970-04-29T00:00:00Z,United States of America
2,Uma Thurman,http://www.wikidata.org/entity/Q125017,http://commons.wikimedia.org/wiki/Special:FilePath/Uma%20Thurman%20Cannes%202017%20%28cropped%29.jpg,television producer,female,1970-04-29T00:00:00Z,United States of America
3,Uma Thurman,http://www.wikidata.org/entity/Q125017,http://commons.wikimedia.org/wiki/Special:FilePath/Uma%20Thurman%20Cannes%202017%20%28cropped%29.jpg,voice actor,female,1970-04-29T00:00:00Z,United States of America
4,Uma Thurman,http://www.wikidata.org/entity/Q125017,http://commons.wikimedia.org/wiki/Special:FilePath/Uma%20Thurman%20Cannes%202017%20%28cropped%29.jpg,film producer,female,1970-04-29T00:00:00Z,United States of America
5,Uma Thurman,http://www.wikidata.org/entity/Q125017,http://commons.wikimedia.org/wiki/Special:FilePath/Uma%20Thurman%20Cannes%202017%20%28cropped%29.jpg,model,female,1970-04-29T00:00:00Z,United States of America
6,Uma Thurman,http://www.wikidata.org/entity/Q125017,http://commons.wikimedia.org/wiki/Special:FilePath/Uma%20Thurman%20Cannes%202017%20%28cropped%29.jpg,television actor,female,1970-04-29T00:00:00Z,United States of America
7,Uma Thurman,http://www.wikidata.org/entity/Q125017,http://commons.wikimedia.org/wiki/Special:FilePath/Uma%20Thurman%20Cannes%202017%20%28cropped%29.jpg,film actor,female,1970-04-29T00:00:00Z,United States of America
8,Uma Thurman,http://www.wikidata.org/entity/Q125017,http://commons.wikimedia.org/wiki/Special:FilePath/Uma%20Thurman%20Cannes%202017%20%28cropped%29.jpg,international forum participant,female,1970-04-29T00:00:00Z,United States of America
0,Helena Bonham Carter,http://www.wikidata.org/entity/Q170428,http://commons.wikimedia.org/wiki/Special:FilePath/HelenaBonhamCarter2011.jpg,stage actor,female,1966-05-26T00:00:00Z,United Kingdom
1,Helena Bonham Carter,http://www.wikidata.org/entity/Q170428,http://commons.wikimedia.org/wiki/Special:FilePath/HelenaBonhamCarter2011.jpg,voice actor,female,1966-05-26T00:00:00Z,United Kingdom
2,Helena Bonham Carter,http://www.wikidata.org/entity/Q170428,http://commons.wikimedia.org/wiki/Special:FilePath/HelenaBonhamCarter2011.jpg,film actor,female,1966-05-26T00:00:00Z,United Kingdom
0,Frances McDormand,http://www.wikidata.org/entity/Q204299,http://commons.wikimedia.org/wiki/Special:FilePath/Frances%20McDormand%202015%20%28cropped%29.jpg,actor,female,1957-06-23T00:00:00Z,United States of America
1,Frances McDormand,http://www.wikidata.org/entity/Q204299,http://commons.wikimedia.org/wiki/Special:FilePath/Frances%20McDormand%202015%20%28cropped%29.jpg,television producer,female,1957-06-23T00:00:00Z,United States of America
2,Frances McDormand,http://www.wikidata.org/entity/Q204299,http://commons.wikimedia.org/wiki/Special:FilePath/Frances%20McDormand%202015%20%28cropped%29.jpg,character actor,female,1957-06-23T00:00:00Z,United States of America
3,Frances McDormand,http://www.wikidata.org/entity/Q204299,http://commons.wikimedia.org/wiki/Special:FilePath/Frances%20McDormand%202015%20%28cropped%29.jpg,stage actor,female,1957-06-23T00:00:00Z,United States of America
4,Frances McDormand,http://www.wikidata.org/entity/Q204299,http://commons.wikimedia.org/wiki/Special:FilePath/Frances%20McDormand%202015%20%28cropped%29.jpg,voice actor,female,1957-06-23T00:00:00Z,United States of America
5,Frances McDormand,http://www.wikidata.org/entity/Q204299,http://commons.wikimedia.org/wiki/Special:FilePath/Frances%20McDormand%202015%20%28cropped%29.jpg,television actor,female,1957-06-23T00:00:00Z,United States of America
6,Frances McDormand,http://www.wikidata.org/entity/Q204299,http://commons.wikimedia.org/wiki/Special:FilePath/Frances%20McDormand%202015%20%28cropped%29.jpg,film actor,female,1957-06-23T00:00:00Z,United States of America
7,Frances McDormand,http://www.wikidata.org/entity/Q204299,http://commons.wikimedia.org/wiki/Special:FilePath/Frances%20McDormand%202015%20%28cropped%29.jpg,manufacturer,female,1957-06-23T00:00:00Z,United States of America
0,Meryl Streep,http://www.wikidata.org/entity/Q873,http://commons.wikimedia.org/wiki/Special:FilePath/Meryl%20Streep%20December%202018.jpg,actor,female,1949-06-22T00:00:00Z,United States of America
1,Meryl Streep,http://www.wikidata.org/entity/Q873,http://commons.wikimedia.org/wiki/Special:FilePath/Meryl%20Streep%20December%202018.jpg,television producer,female,1949-06-22T00:00:00Z,United States of America
2,Meryl Streep,http://www.wikidata.org/entity/Q873,http://commons.wikimedia.org/wiki/Special:FilePath/Meryl%20Streep%20December%202018.jpg,stage actor,female,1949-06-22T00:00:00Z,United States of America
3,Meryl Streep,http://www.wikidata.org/entity/Q873,http://commons.wikimedia.org/wiki/Special:FilePath/Meryl%20Streep%20December%202018.jpg,voice actor,female,1949-06-22T00:00:00Z,United States of America
4,Meryl Streep,http://www.wikidata.org/entity/Q873,http://commons.wikimedia.org/wiki/Special:FilePath/Meryl%20Streep%20December%202018.jpg,film producer,female,1949-06-22T00:00:00Z,United States of America
5,Meryl Streep,http://www.wikidata.org/entity/Q873,http://commons.wikimedia.org/wiki/Special:FilePath/Meryl%20Streep%20December%202018.jpg,television actor,female,1949-06-22T00:00:00Z,United States of America
6,Meryl Streep,http://www.wikidata.org/entity/Q873,http://commons.wikimedia.org/wiki/Special:FilePath/Meryl%20Streep%20December%202018.jpg,film actor,female,1949-06-22T00:00:00Z,United States of America
0,Sigourney Weaver,http://www.wikidata.org/entity/Q102124,http://commons.wikimedia.org/wiki/Special:FilePath/Sigourney%20Weaver%20%2836144117956%29%20%28cropped%29.jpg,actor,female,1949-10-08T00:00:00Z,United States of America
1,Sigourney Weaver,http://www.wikidata.org/entity/Q102124,http://commons.wikimedia.org/wiki/Special:FilePath/Sigourney%20Weaver%20%2836144117956%29%20%28cropped%29.jpg,stage actor,female,1949-10-08T00:00:00Z,United States of America
2,Sigourney Weaver,http://www.wikidata.org/entity/Q102124,http://commons.wikimedia.org/wiki/Special:FilePath/Sigourney%20Weaver%20%2836144117956%29%20%28cropped%29.jpg,voice actor,female,1949-10-08T00:00:00Z,United States of America
3,Sigourney Weaver,http://www.wikidata.org/entity/Q102124,http://commons.wikimedia.org/wiki/Special:FilePath/Sigourney%20Weaver%20%2836144117956%29%20%28cropped%29.jpg,film producer,female,1949-10-08T00:00:00Z,United States of America
4,Sigourney Weaver,http://www.wikidata.org/entity/Q102124,http://commons.wikimedia.org/wiki/Special:FilePath/Sigourney%20Weaver%20%2836144117956%29%20%28cropped%29.jpg,television actor,female,1949-10-08T00:00:00Z,United States of America
5,Sigourney Weaver,http://www.wikidata.org/entity/Q102124,http://commons.wikimedia.org/wiki/Special:FilePath/Sigourney%20Weaver%20%2836144117956%29%20%28cropped%29.jpg,film actor,female,1949-10-08T00:00:00Z,United States of America
0,Charlize Theron,http://www.wikidata.org/entity/Q80046,http://commons.wikimedia.org/wiki/Special:FilePath/Charlize-theron-IMG%206045.jpg,actor,female,1975-08-07T00:00:00Z,United States of America
1,Charlize Theron,http://www.wikidata.org/entity/Q80046,http://commons.wikimedia.org/wiki/Special:FilePath/Charlize-theron-IMG%206045.jpg,actor,female,1975-08-07T00:00:00Z,South Africa
2,Charlize Theron,http://www.wikidata.org/entity/Q80046,http://commons.wikimedia.org/wiki/Special:FilePath/Charlize-theron-IMG%206045.jpg,voice actor,female,1975-08-07T00:00:00Z,United States of America
3,Charlize Theron,http://www.wikidata.org/entity/Q80046,http://commons.wikimedia.org/wiki/Special:FilePath/Charlize-theron-IMG%206045.jpg,voice actor,female,1975-08-07T00:00:00Z,South Africa
4,Charlize Theron,http://www.wikidata.org/entity/Q80046,http://commons.wikimedia.org/wiki/Special:FilePath/Charlize-theron-IMG%206045.jpg,film producer,female,1975-08-07T00:00:00Z,United States of America
5,Charlize Theron,http://www.wikidata.org/entity/Q80046,http://commons.wikimedia.org/wiki/Special:FilePath/Charlize-theron-IMG%206045.jpg,film producer,female,1975-08-07T00:00:00Z,South Africa
6,Charlize Theron,http://www.wikidata.org/entity/Q80046,http://commons.wikimedia.org/wiki/Special:FilePath/Charlize-theron-IMG%206045.jpg,model,female,1975-08-07T00:00:00Z,United States of America
7,Charlize Theron,http://www.wikidata.org/entity/Q80046,http://commons.wikimedia.org/wiki/Special:FilePath/Charlize-theron-IMG%206045.jpg,model,female,1975-08-07T00:00:00Z,South Africa
8,Charlize Theron,http://www.wikidata.org/entity/Q80046,http://commons.wikimedia.org/wiki/Special:FilePath/Charlize-theron-IMG%206045.jpg,television actor,female,1975-08-07T00:00:00Z,United States of America
9,Charlize Theron,http://www.wikidata.org/entity/Q80046,http://commons.wikimedia.org/wiki/Special:FilePath/Charlize-theron-IMG%206045.jpg,television actor,female,1975-08-07T00:00:00Z,South Africa
10,Charlize Theron,http://www.wikidata.org/entity/Q80046,http://commons.wikimedia.org/wiki/Special:FilePath/Charlize-theron-IMG%206045.jpg,film actor,female,1975-08-07T00:00:00Z,United States of America
11,Charlize Theron,http://www.wikidata.org/entity/Q80046,http://commons.wikimedia.org/wiki/Special:FilePath/Charlize-theron-IMG%206045.jpg,film actor,female,1975-08-07T00:00:00Z,South Africa
12,Charlize Theron,http://www.wikidata.org/entity/Q80046,http://commons.wikimedia.org/wiki/Special:FilePath/Charlize-theron-IMG%206045.jpg,international forum participant,female,1975-08-07T00:00:00Z,United States of America
13,Charlize Theron,http://www.wikidata.org/entity/Q80046,http://commons.wikimedia.org/wiki/Special:FilePath/Charlize-theron-IMG%206045.jpg,international forum participant,female,1975-08-07T00:00:00Z,South Africa
0,Julianne Moore,http://www.wikidata.org/entity/Q80405,http://commons.wikimedia.org/wiki/Special:FilePath/Julianne%20Moore%20by%20David%20Shankbone.jpg,actor,female,1960-12-03T00:00:00Z,United States of America
1,Julianne Moore,http://www.wikidata.org/entity/Q80405,http://commons.wikimedia.org/wiki/Special:FilePath/Julianne%20Moore%20by%20David%20Shankbone.jpg,actor,female,1960-12-03T00:00:00Z,United Kingdom
2,Julianne Moore,http://www.wikidata.org/entity/Q80405,http://commons.wikimedia.org/wiki/Special:FilePath/Julianne%20Moore%20by%20David%20Shankbone.jpg,writer,female,1960-12-03T00:00:00Z,United States of America
