,ellen_burstyn,julia_roberts,liam_hemsworth,meryl_streep,jack_lemmon,jennifer_lawrence,kate_mara,adele_exarchopoulos,marilyn_monroe,michael_caine,spencer_tracy,mel_gibson,amanda_plummer,johnny_depp,brad_pitt,demi_moore,jessica_chastain,jimmy_fallon,charlize_theron,george_c._scott,gene_hackman,benicio_del_toro,gene_kelly,samuel_l._jackson,tom_hanks,emmy_rossum,janet_leigh,steve_mcqueen,gary_cooper,orson_welles,maggie_gyllenhaal,tommy_lee_jones,jeff_bridges,naomi_watts,alyson_hannigan,rachel_weisz,ralph_fiennes,hailee_steinfeld,alan_arkin,kirk_douglas,jim_carrey,joaquin_phoenix,robert_redford,felicity_jones,kim_basinger,kirsten_dunst,natalie_portman,albert_finney,matt_damon,cameron_diaz,sharon_stone,charlton_heston,grace_kelly,julia_louis-dreyfus,jodie_foster,marion_cotillard,gregory_peck,humphrey_bogart,burt_lancaster,marlon_brando,margot_robbie,james_dean,liam_neeson,amy_adams,chloe_grace_moretz,william_holden,elizabeth_banks,woody_allen,leonardo_dicaprio,christopher_walken,daniel_day-lewis,jack_nicholson,sean_connery,peter_finch,ian_mckellen,jason_robards,angelina_jolie,emma_mackey,ben_kingsley,tom_cruise,mia_farrow,julianne_moore,cary_grant,sean_penn,blake_lively,keira_knightley,diane_kruger,frances_mcdormand,robert_mitchum,harrison_ford,colin_firth,denzel_washington,melanie_laurent,will_smith,henry_fonda,al_pacino,kevin_spacey,bette_davis,anthony_quinn,brie_larson,edward_norton,jamie_foxx,daisy_ridley,martin_sheen,scarlett_johansson,carrie_fisher,peter_o'toole,john_wayne,diane_keaton,julie_delpy,lauren_cohan,faye_dunaway,vera_farmiga,shelley_duvall,rooney_mara,anne_hathaway,robert_downey_jr.,kim_novak,christopher_plummer,lucy_liu,charles_laughton,saoirse_ronan,anna_kendrick,javier_bardem,rosamund_pike,morgan_freeman,robin_wright,virginia_cherrill,john_goodman,kaya_scodelario,uma_thurman,alec_guinness,nicole_kidman,milla_jovovich,christoph_waltz,russell_crowe,charles_chaplin,dustin_hoffman,cate_blanchett,hilary_swank,emma_watson,elliot_page,jennifer_jason_leigh,jennifer_aniston,lea_seydoux,emma_stone,sidney_poitier,james_stewart,marlene_dietrich,joe_pesci,anthony_hopkins,richard_burton,philip_seymour_hoffman,liv_ullmann,peter_sellers,paul_newman,chris_hemsworth,heath_ledger,matthew_mcconaughey,katherine_parkinson,maggie_smith,james_cagney,laurence_olivier,michelle_pfeiffer,elizabeth_olsen,buster_keaton,robert_de_niro,gloria_swanson,sally_hawkins,tilda_swinton,ingrid_bergman,vivien_leigh,don_cheadle,clint_eastwood,evangeline_lilly,jaime_king,gary_oldman,alicia_vikander,rachel_mcadams,viola_davis,bibi_andersson,talia_shire,jennifer_connelly,alan_rickman,samara_weaving,robin_williams,helena_bonham_carter,olga_kurylenko,katheryn_winnick,geoffrey_rush,audrey_tautou,kate_winslet,jon_voight,sigourney_weaver,michael_douglas,christian_bale,carey_mulligan,eva_green,emily_blunt,hugh_jackman,robert_duvall,clark_gable,octavia_spencer,joan_allen,bill_murray,jeremy_irons,edward_g._robinson
182,8.257996,-32.050415,-2.4027066,-25.03597,30.890013,-26.299517,-40.362965,-36.028496,-43.950195,-46.592503,8.90481,28.691648,-46.592503,-25.507942,18.098549,-0.85969037,-28.860556,7.192966,-14.197795,18.841452,28.691648,16.88951,31.605349,20.585474,41.601143,-30.73476,-32.050415,41.892147,21.064133,42.972565,42.972565,29.537712,15.1997595,-25.03597,-43.950195,-32.946175,28.582142,-27.260656,28.691648,29.77957,15.308876,8.257996,35.712307,-33.508835,-18.76552,28.443249,-17.027782,41.892147,18.098549,-0.06008259,28.582142,35.66258,9.880837,43.648884,-13.423986,-35.519753,30.36093,37.727962,18.841452,29.77957,-12.430413,-3.7705843,25.829344,-4.7916813,-19.77495,20.585474,-40.211895,40.92952,31.605349,29.070404,6.3698387,33.28761,20.497644,30.890013,42.972565,30.36093,0.18402754,-32.050415,6.3698387,26.108665,-6.705454,-25.03597,16.88951,29.537712,0.18402754,-39.82495,16.88951,26.108665,45.157787,35.66258,18.098549,-43.852615,-3.7705843,-36.355904,9.309427,26.108665,37.727962,2.0314946,15.025901,25.694407,28.691648,27.637901,-29.809515,15.025901,-36.712547,8.548803,8.257996,30.737099,-38.22446,-4.565008,-40.211895,-36.355904,8.548803,-34.080925,-25.649073,-34.080925,18.098549,-36.028496,32.17127,-34.080925,33.28761,-24.055618,-5.8476367,26.767708,-43.852615,45.346493,18.340479,-18.411415,15.85578,-16.108551,-16.108551,46.549717,-26.053713,-20.143358,29.461454,26.108665,-4.220067,34.669415,28.443249,-19.77495,-14.197795,-4.220067,30.737099,-21.8252,-15.965729,-4.7916813,29.77957,45.157787,46.549717,35.712307,37.727962,21.064133,42.972565,33.28761,8.90481,20.497644,34.636566,9.309427,18.098549,-6.8422303,35.712307,30.737099,20.497644,0.18402754,-21.224922,37.727962,28.443249,-20.010386,-21.8252,28.582142,-21.224922,-7.8778143,40.694115,2.1251159,-33.13226,-42.14039,30.737099,-5.725354,-23.9405,35.712307,-5.8476367,-47.549248,-16.108551,17.498295,-20.793697,29.77957,-16.108551,-19.77495,-46.503056,37.727962,-14.366277,-14.366277,20.451962,18.340479,33.28761,29.070404,41.347904,-4.220067,-6.705454,45.346493,35.66258,6.481924,-43.950195,42.32999,29.77957,44.56226,18.841452
183,34.636566,-26.299517,25.694407,-11.229824,30.737099,-18.76552,-38.12592,-45.268753,-38.22446,40.92952,8.257996,33.28761,20.451962,-26.053713,25.694407,-15.17188,-42.034348,18.098549,-32.946175,40.694115,34.669415,27.637901,9.309427,37.727962,29.77957,-32.049522,28.443249,34.669415,18.841452,35.712307,-0.06008259,28.691648,18.841452,0.27926663,-32.584633,-24.055618,29.537712,-18.998184,35.66258,42.972565,9.309427,-4.220067,45.346493,-24.055618,-24.055618,28.582142,-24.901768,17.978395,28.443249,-47.497498,-14.366277,33.28761,24.607462,40.92952,-38.12592,-16.108551,11.86515,16.88951,16.88951,26.108665,8.548803,30.36093,2.0314946,-32.584633,-0.06008259,21.56975,-13.423986,42.32999,43.648884,30.737099,20.585474,37.66967,34.669415,2.0314946,7.192966,8.257996,-18.516037,-32.049522,28.582142,28.691648,-15.17188,31.433588,30.737099,26.108665,-40.362965,-11.079926,45.346493,46.549717,9.880837,20.497644,27.637901,-0.85969037,14.14461,-27.260656,28.582142,35.712307,30.890013,-20.143358,18.841452,-40.362965,15.1997595,40.694115,-30.168154,33.28761,-4.7916813,21.56975,28.582142,44.56226,-25.03597,-35.519753,-30.73476,24.645931,-36.028496,-18.516037,-4.565008,29.77957,33.28761,-32.584633,40.92952,-20.010386,40.694115,2.0314946,-35.074825,29.77957,-4.7916813,29.77957,-35.074825,0.27926663,9.309427,-34.080925,45.157787,29.77957,-0.24991609,42.32999,21.816792,18.841452,-2.4027066,8.90481,30.36093,-15.17188,-8.277208,17.978395,-36.04862,-36.028496,-35.519753,-20.143358,20.451962,31.605349,2.0314946,9.880837,28.582142,41.892147,33.28761,-45.268753,29.77957,45.346493,22.954926,9.880837,44.56226,-21.8252,27.637901,40.92952,41.601143,28.691648,-20.143358,9.880837,28.582142,-20.143358,-13.423986,30.737099,-44.55847,42.32999,40.14473,16.88951,-15.17188,-24.055618,20.451962,0.18402754,-7.8778143,-32.584633,-11.079926,-44.55847,-7.8778143,33.28761,-32.050415,9.309427,-39.4492,-6.8422303,-2.4027066,15.025901,-19.77495,-23.9405,28.582142,-20.143358,29.070404,31.605349,-44.55847,33.28761,-28.860556,19.078037,28.443249,6.3698387,-20.143358,28.691648,15.85578,29.070404,41.347904
184,35.712307,-14.366277,28.443249,-24.26888,45.157787,-25.03597,-33.508835,-46.503056,-39.4492,9.309427,30.36093,27.637901,8.548803,-43.950195,29.461454,-15.965729,28.691648,26.108665,-36.355904,44.56226,20.451962,29.070404,41.601143,18.841452,15.1997595,-6.8422303,-38.12592,46.549717,41.892147,15.025901,-14.231489,26.108665,20.451962,-38.22446,-31.278791,-28.978672,19.078037,-16.108551,18.841452,30.737099,45.346493,30.36093,21.56975,-18.516037,-18.411415,30.49453,2.1251159,24.607462,9.880837,-16.108551,-36.355904,46.549717,6.3698387,30.36093,31.433588,-4.7916813,18.841452,40.14473,21.56975,30.737099,-40.362965,6.3698387,30.49453,43.648884,-47.549248,25.829344,-42.14039,45.346493,15.1997595,16.88951,19.078037,21.064133,8.90481,26.108665,31.605349,9.309427,-11.079926,-18.516037,29.77957,21.56975,-35.519753,4.08006,30.49453,18.841452,-33.508835,-28.978672,-21.224922,31.433588,16.88951,44.56226,29.537712,-18.76552,-24.971972,-31.278791,34.669415,28.582142,35.66258,-43.852615,27.585815,-18.998184,22.954926,8.90481,-38.22446,45.346493,-28.978672,-25.507942,40.92952,45.346493,4.08006,-44.55847,-33.508835,-15.17188,-32.584633,-32.049522,-0.06008259,18.340479,45.346493,-38.22446,29.070404,28.691648,9.880837,-38.22446,-16.108551,17.206284,-40.211895,41.601143,0.27926663,-25.03597,30.890013,-39.4492,-13.423986,15.025901,40.14473,-19.883495,26.108665,31.605349,-5.725354,28.691648,-15.965729,-36.355904,-17.027782,40.14473,29.070404,-43.950195,-42.034348,-24.26888,18.841452,15.308876,34.636566,41.601143,30.49453,19.078037,21.876064,37.66967,31.605349,29.77957,28.582142,31.433588,29.77957,-4.7916813,-36.028496,25.829344,44.56226,29.537712,-36.355904,26.108665,20.451962,-23.326687,0.18402754,18.841452,0.27926663,-23.9405,28.443249,15.025901,-34.080925,29.77957,35.712307,-40.362965,-40.362965,4.08006,-14.197795,-32.584633,18.340479,2.0314946,-43.950195,40.92952,-38.22446,2.1251159,-11.229824,6.3698387,2.0314946,-42.034348,45.346493,27.585815,42.972565,18.098549,-3.7705843,-28.387884,28.443249,42.32999,28.582142,9.880837,-32.584633,-16.108551,45.346493,19.078037,2.0314946
185,29.537712,-36.712547,29.537712,45.157787,35.66258,-29.809515,-23.9405,-43.950195,-25.507942,21.56975,31.605349,15.025901,21.876064,-47.549248,2.1251159,28.691648,-38.22446,29.77957,-7.8778143,-46.592503,19.078037,8.257996,20.585474,8.548803,28.582142,-40.362965,-46.592503,8.90481,19.078037,9.880837,-14.366277,17.978395,43.648884,-11.229824,-34.080925,-33.13226,31.605349,-13.423986,26.108665,18.841452,34.669415,40.694115,29.537712,-36.028496,-32.584633,-36.712547,-4.7916813,40.92952,2.0314946,26.737087,-15.965729,21.876064,-38.22446,-25.649073,-36.04862,-31.278791,25.829344,9.880837,15.85578,40.92952,-24.901768,9.309427,31.605349,-4.565008,-26.053713,37.66967,-0.06008259,-4.220067,29.461454,19.078037,18.841452,19.078037,37.66967,42.32999,30.890013,17.978395,-19.883495,-24.26888,31.605349,33.28761,-14.197795,-28.387884,40.92952,29.070404,-0.24991609,-34.080925,-0.06008259,30.890013,41.601143,43.648884,8.257996,-33.13226,-18.411415,-38.12592,21.56975,40.92952,15.025901,40.92952,41.892147,-23.9405,27.585815,28.443249,-30.73476,44.56226,-40.362965,-47.549248,21.876064,30.49453,-26.299517,45.157787,-7.8778143,27.637901,-34.080925,-23.326687,0.18402754,25.694407,20.451962,-42.14039,27.637901,30.737099,41.892147,19.078037,-0.85969037,18.340479,-32.946175,20.451962,29.77957,-38.22446,41.601143,29.537712,46.549717,8.90481,-27.260656,42.972565,20.497644,29.070404,-0.24991609,15.308876,26.108665,-33.508835,-24.055618,20.585474,-13.423986,-15.965729,-32.946175,-27.260656,45.346493,8.90481,45.346493,31.433588,8.257996,44.56226,30.36093,29.77957,41.601143,2.0314946,-8.277208,29.77957,45.346493,-45.268753,27.585815,2.1251159,40.14473,31.605349,-32.584633,30.36093,25.829344,-32.050415,-16.108551,45.157787,-46.592503,-25.649073,45.346493,35.66258,-39.4492,-28.860556,44.56226,-4.840425,0.27926663,13.070124,-39.4492,37.100513,17.206284,28.691648,-31.278791,45.346493,18.575277,-20.793697,8.548803,44.56226,-32.050415,-15.965729,43.648884,29.537712,32.17127,30.49453,-25.649073,-7.8778143,-21.8252,2.0314946,15.025901,34.669415,-28.860556,28.582142,19.078037,17.978395,7.192966
186,-47.497498,-32.049522,7.192966,42.32999,30.36093,-11.229824,-32.584633,-7.8778143,-19.883495,30.36093,46.549717,20.451962,-47.497498,14.14461,28.691648,0.27926663,28.582142,34.669415,-13.766063,15.025901,28.582142,34.669415,30.36093,24.645931,15.025901,-42.034348,-47.497498,19.078037,41.601143,30.737099,-35.519753,9.309427,42.32999,-43.852615,-27.260656,-6.705454,29.77957,-17.027782,17.498295,2.0314946,28.582142,6.3698387,18.841452,-38.12592,-36.04862,0.27926663,-40.362965,9.880837,-7.1549754,-15.965729,-13.423986,32.17127,40.14473,15.308876,-38.22446,-32.584633,20.585474,20.451962,40.694115,42.972565,16.88951,19.078037,9.309427,-12.145141,-20.143358,7.192966,-21.937479,31.605349,19.078037,26.108665,28.582142,30.49453,15.1997595,31.433588,28.582142,18.841452,43.648884,41.892147,8.90481,21.064133,-24.26888,3.9534156,31.433588,25.829344,-38.22446,-32.946175,25.694407,18.841452,29.77957,9.309427,8.90481,-18.516037,-0.06008259,-35.074825,18.841452,33.28761,15.1997595,-24.971972,15.308876,-12.430413,2.0314946,34.669415,-32.049522,20.497644,-32.584633,-32.584633,15.025901,30.890013,-23.9405,-36.028496,-23.146187,15.308876,0.27926663,-9.031087,-43.852615,-16.108551,31.605349,-25.03597,21.56975,-16.108551,9.309427,-7.8778143,-23.9405,19.078037,4.08006,18.841452,-16.108551,-21.8252,19.078037,30.49453,21.876064,30.36093,-11.229824,46.549717,19.078037,15.1997595,6.481924,17.978395,25.829344,-33.13226,-23.017887,37.727962,-15.965729,-24.055618,-28.387884,-43.852615,8.90481,30.737099,35.66258,8.90481,15.025901,30.890013,2.1251159,-21.224922,2.1251159,40.92952,17.978395,18.841452,31.433588,42.972565,33.28761,18.841452,9.309427,-36.04862,-36.712547,8.90481,40.92952,-47.497498,-14.366277,35.66258,-45.268753,-24.901768,34.669415,15.1997595,-23.146187,-16.108551,35.66258,-0.06008259,-16.108551,31.605349,-24.055618,34.636566,29.537712,18.841452,-36.712547,41.601143,2.0314946,5.769936,-7.8778143,40.92952,-39.4492,-4.7916813,18.841452,30.49453,18.841452,28.582142,-23.9405,-25.649073,-13.423986,43.648884,25.829344,40.14473,-35.074825,-46.592503,35.66258,20.451962,9.309427
187,3.9534156,-15.965729,26.108665,8.257996,17.978395,-19.883495,-39.4492,-0.85969037,-42.14039,29.77957,41.892147,15.1997595,2.1251159,-19.883495,26.767708,30.36093,-15.965729,8.257996,-12.145141,15.85578,29.070404,31.605349,34.669415,20.451962,16.88951,-35.519753,-27.260656,2.1251159,30.36093,40.694115,-36.355904,18.841452,27.637901,-24.26888,-40.211895,-17.027782,2.0314946,-19.77495,35.712307,46.549717,15.85578,9.880837,15.1997595,-14.197795,-27.260656,-35.074825,-12.145141,19.078037,15.85578,29.537712,-24.055618,24.645931,-21.8252,28.443249,0.18402754,0.18402754,7.192966,35.712307,37.727962,18.841452,-5.8476367,20.497644,30.890013,28.691648,-43.852615,20.451962,-15.965729,33.28761,29.77957,29.77957,29.77957,24.645931,40.14473,42.972565,29.77957,46.549717,-24.971972,-46.503056,28.443249,35.712307,-28.860556,-15.17188,35.712307,28.443249,-4.7916813,-38.22446,0.27926663,31.605349,31.605349,40.92952,29.070404,-25.03597,40.14473,-38.22446,21.816792,15.308876,31.605349,-26.053713,16.88951,-27.260656,43.648884,35.66258,2.0314946,42.972565,-33.508835,-38.12592,33.28761,41.601143,-25.507942,-26.053713,4.08006,21.876064,-35.519753,-44.55847,42.972565,30.49453,43.648884,-24.971972,18.841452,-36.04862,41.601143,-34.080925,-32.050415,18.098549,-32.049522,37.66967,-0.06008259,-21.937479,40.92952,-13.423986,-21.224922,33.28761,-46.592503,-46.592503,29.537712,15.85578,7.192966,42.972565,-6.705454,-42.034348,-33.508835,41.601143,29.77957,11.224054,-38.22446,-24.901768,17.978395,40.92952,15.308876,-46.592503,33.28761,46.549717,8.257996,46.549717,18.841452,19.078037,29.77957,28.443249,40.92952,-4.840425,21.876064,31.433588,9.880837,-36.028496,-36.04862,41.601143,29.77957,-38.12592,-15.965729,15.1997595,45.157787,0.18402754,9.309427,8.257996,-28.978672,30.737099,31.605349,-16.108551,15.85578,-43.852615,-39.82495,42.32999,-35.519753,26.108665,-19.77495,15.025901,-24.055618,-40.362965,-24.055618,41.892147,-8.277208,-32.584633,30.890013,30.36093,45.157787,42.32999,6.3698387,-24.055618,-43.950195,31.605349,29.77957,46.549717,-43.852615,28.443249,42.972565,18.841452,15.308876
188,-35.519753,-16.108551,8.90481,-24.055618,9.309427,-24.26888,-14.366277,-32.050415,-27.260656,32.17127,18.841452,42.32999,27.637901,-27.260656,18.340479,-38.22446,-36.712547,31.433588,-36.028496,45.157787,42.32999,20.497644,25.829344,21.56975,29.070404,-0.85969037,-4.7916813,9.309427,11.86515,41.601143,28.582142,27.637901,19.078037,0.18402754,-4.7916813,-32.584633,35.712307,-5.8476367,33.28761,21.56975,26.108665,8.90481,43.648884,0.27926663,-43.950195,-15.965729,-14.366277,45.346493,-2.4027066,-32.584633,28.691648,34.669415,-39.4492,35.712307,-24.055618,-6.8422303,34.669415,15.308876,41.892147,9.309427,-0.85969037,-4.840425,20.497644,-13.423986,0.27926663,31.605349,29.537712,28.582142,18.098549,17.978395,2.0314946,35.66258,40.92952,2.1251159,33.28761,30.737099,-24.055618,-7.8778143,40.92952,24.645931,-14.366277,-32.049522,30.890013,31.605349,4.08006,-28.387884,29.77957,44.56226,19.078037,29.77957,18.340479,-26.299517,-4.565008,-25.649073,42.972565,45.346493,25.829344,-47.549248,31.605349,-43.852615,25.694407,31.605349,-2.4027066,21.876064,-24.055618,-15.17188,35.712307,15.025901,-35.074825,-38.22446,-34.080925,28.582142,-25.507942,-28.978672,-23.9405,30.36093,28.443249,-32.050415,42.32999,-39.4492,40.14473,-23.9405,-19.77495,17.498295,-40.362965,30.49453,-14.366277,-26.299517,8.90481,-46.592503,30.737099,17.978395,-23.9405,2.0314946,9.309427,17.978395,40.694115,35.712307,28.691648,-39.4492,-35.519753,-2.4027066,0.18402754,-34.080925,-21.8252,-46.503056,35.66258,34.669415,24.607462,37.727962,28.443249,21.816792,18.841452,-0.24991609,15.308876,35.712307,27.637901,-4.840425,34.636566,-25.649073,30.36093,30.49453,17.978395,-32.584633,-46.503056,40.92952,31.605349,-27.260656,-39.4492,29.77957,19.078037,-0.06008259,21.064133,30.49453,-13.423986,25.694407,42.972565,-32.946175,2.1251159,27.585815,-21.8252,-20.010386,-0.06008259,19.078037,-36.028496,35.712307,30.737099,-38.22446,-24.26888,33.28761,-28.978672,-40.362965,21.56975,-36.355904,21.56975,45.157787,-29.809515,-38.22446,29.070404,31.433588,18.841452,7.192966,-47.497498,29.537712,9.309427,29.537712,40.92952
189,-46.503056,30.737099,20.585474,-19.883495,46.549717,-21.8252,-36.028496,-46.592503,-0.85969037,15.025901,42.972565,35.712307,21.56975,40.694115,27.585815,28.443249,-32.050415,28.582142,-12.430413,9.309427,33.28761,46.549717,15.85578,33.209496,31.605349,-23.9405,45.157787,35.712307,9.880837,8.90481,-34.080925,29.070404,2.1251159,-21.224922,0.27926663,-35.074825,45.346493,-30.168154,25.829344,2.1251159,8.257996,30.890013,42.972565,-6.705454,-39.4492,-36.028496,-18.516037,15.85578,17.978395,-36.355904,31.433588,20.451962,-34.080925,29.77957,-47.497498,-40.362965,-7.1549754,34.669415,19.078037,31.433588,-34.080925,30.890013,42.972565,28.582142,-21.8252,2.1251159,-16.108551,42.972565,29.070404,40.92952,20.451962,8.257996,42.972565,28.582142,8.90481,31.605349,-11.229824,-24.901768,17.978395,29.537712,-24.971972,-24.055618,8.90481,2.0314946,-0.85969037,-40.362965,-32.049522,28.443249,6.3698387,18.841452,16.88951,-14.366277,-0.85969037,-24.055618,30.49453,15.1997595,20.451962,-24.055618,35.712307,-4.7916813,31.433588,8.257996,-27.260656,46.549717,-28.860556,29.070404,9.309427,31.605349,-32.050415,0.18402754,-17.027782,34.636566,-14.366277,-27.260656,-4.7916813,-4.7916813,26.108665,-20.143358,28.691648,-28.860556,11.86515,-28.387884,-20.793697,34.636566,-31.278791,34.669415,28.443249,-0.85969037,15.025901,28.443249,25.829344,30.49453,-4.840425,-0.24991609,37.727962,28.443249,42.972565,33.28761,0.27926663,-40.362965,-32.049522,25.829344,29.537712,-32.050415,-32.584633,-0.24991609,37.66967,45.346493,-24.971972,33.28761,15.308876,21.56975,21.56975,42.32999,16.88951,34.669415,29.461454,31.605349,42.972565,16.88951,21.56975,34.669415,40.92952,-0.06008259,-23.9405,6.3698387,19.078037,-38.22446,-28.387884,44.56226,18.575277,-24.055618,41.601143,8.90481,-31.278791,-15.17188,15.308876,2.0314946,-6.705454,-28.860556,-14.366277,27.585815,29.070404,2.1251159,29.070404,8.90481,-36.028496,-2.4027066,-21.8252,9.309427,-6.8422303,-20.793697,35.712307,-46.503056,19.078037,28.443249,-5.725354,-2.4027066,-20.143358,29.537712,2.0314946,17.978395,-27.665766,-0.06008259,8.90481,9.309427,40.14473
190,19.078037,29.77957,26.767708,42.972565,18.841452,-24.971972,-32.946175,-42.034348,-20.143358,30.49453,30.49453,34.636566,33.28761,-47.497498,31.605349,-14.366277,-13.423986,19.078037,-32.584633,37.727962,28.443249,29.537712,45.157787,21.876064,8.90481,-38.12592,-7.8778143,45.346493,-4.840425,45.157787,-46.592503,35.66258,29.070404,-21.8252,-0.85969037,-7.8778143,41.892147,-19.883495,16.88951,37.727962,46.549717,42.972565,28.691648,-14.366277,-19.77495,-32.049522,-6.705454,31.433588,11.224054,28.691648,-35.074825,29.77957,41.892147,32.17127,28.691648,-36.712547,46.549717,41.892147,41.601143,25.829344,-30.73476,21.816792,2.1251159,28.443249,0.18402754,37.727962,-36.028496,35.66258,34.636566,18.841452,31.433588,18.841452,43.648884,15.1997595,35.712307,15.308876,-39.4492,-4.7916813,8.257996,29.77957,-47.497498,-25.649073,42.972565,28.582142,-40.211895,-16.108551,30.36093,29.537712,9.309427,17.978395,42.32999,-24.971972,-8.277208,-32.946175,8.257996,45.157787,9.309427,-23.9405,35.66258,0.27926663,34.636566,20.451962,-19.77495,30.36093,-36.028496,3.9534156,42.972565,6.3698387,-15.17188,42.972565,-33.13226,32.17127,3.9534156,-47.497498,0.27926663,29.070404,28.582142,-26.299517,15.025901,-24.901768,45.346493,-4.565008,-26.299517,31.433588,-14.231489,8.257996,30.49453,-45.268753,31.605349,29.77957,8.548803,18.841452,-24.26888,45.346493,21.064133,16.88951,42.32999,28.582142,30.49453,-32.946175,-16.108551,40.694115,-15.17188,-14.366277,-28.978672,-25.649073,30.49453,41.892147,8.90481,45.157787,43.648884,9.880837,35.66258,-44.55847,40.92952,20.585474,19.078037,6.3698387,8.257996,-24.055618,-47.497498,9.309427,40.694115,-36.355904,-32.050415,44.56226,16.88951,41.892147,-36.355904,40.92952,-7.1549754,-0.85969037,30.49453,9.309427,4.08006,-40.362965,2.1251159,25.694407,-4.7916813,-42.14039,-23.017887,33.28761,8.548803,29.537712,0.18402754,15.308876,-0.06008259,-32.050415,2.0314946,30.36093,-0.06008259,-43.852615,33.28761,4.08006,28.443249,20.497644,9.880837,-8.277208,-46.503056,18.340479,35.712307,30.890013,3.9534156,-36.028496,18.841452,45.346493,40.694115
191,21.56975,-46.592503,17.978395,-27.260656,41.601143,-43.950195,-0.06008259,0.18402754,-23.326687,21.876064,40.92952,25.829344,27.585815,40.14473,31.433588,30.49453,0.27926663,30.49453,-32.050415,46.549717,18.841452,42.32999,16.88951,30.890013,31.433588,-36.712547,-11.229824,25.829344,7.192966,30.890013,43.648884,33.28761,26.108665,-4.565008,-46.592503,-35.519753,18.841452,16.88951,31.605349,30.36093,40.92952,26.108665,42.32999,-19.883495,-21.8252,-0.06008259,-8.277208,15.025901,10.494803,-14.366277,29.537712,37.66967,39.174114,-39.4492,-0.85969037,-0.85969037,19.078037,45.157787,46.549717,31.605349,-32.050415,15.1997595,45.157787,29.77957,-24.901768,17.978395,25.694407,30.36093,2.1251159,42.972565,26.108665,21.876064,9.880837,29.77957,15.025901,44.56226,-0.85969037,-2.4027066,15.308876,28.582142,-0.06008259,-13.423986,15.85578,20.451962,29.070404,-32.050415,-7.8778143,9.309427,2.0314946,42.972565,17.978395,-45.268753,43.648884,-44.55847,30.737099,28.443249,17.978395,-38.22446,34.636566,-5.8476367,15.85578,15.1997595,-34.080925,43.648884,-28.387884,4.08006,29.77957,40.92952,-43.852615,-47.549248,-35.074825,30.890013,-24.26888,-26.299517,-46.503056,-4.840425,29.070404,-23.326687,17.978395,-38.12592,6.3698387,29.070404,-14.366277,15.85578,-39.4492,9.309427,-15.965729,-44.55847,35.66258,4.08006,21.56975,30.737099,-24.971972,-23.9405,29.070404,29.77957,8.90481,28.443249,-35.519753,-34.080925,-14.366277,46.549717,28.691648,-31.278791,-0.06008259,-25.03597,9.309427,30.36093,-45.268753,37.66967,18.841452,31.605349,40.92952,-0.85969037,20.451962,17.978395,16.88951,30.737099,30.49453,0.27926663,42.32999,46.549717,41.892147,-46.592503,-28.978672,20.585474,45.346493,-47.549248,-31.278791,42.32999,8.90481,-20.143358,46.549717,20.451962,-47.497498,-32.946175,15.1997595,8.548803,0.18402754,-35.074825,-21.224922,36.954906,25.694407,42.972565,-40.211895,42.972565,8.548803,-5.8476367,-27.260656,35.712307,-6.705454,-19.77495,29.77957,-35.074825,28.582142,2.1251159,46.549717,-32.049522,0.27926663,26.108665,19.078037,42.972565,-42.034348,-36.355904,30.49453,15.1997595,11.86515
